id,createdAt,twitterUrl,likeCount,retweetCount,viewCount,text
1.611226872876249e+18,2023-01-06 05:03:16+00:00,https://twitter.com/chefomkarpune/status/1611226872876249089,0,0,81.0,@SwiggyCares very bad service of instamart free products not giving worth 250rs and refund make 100 for making this fraud already complaint this 2 time same happened very bad after calling and requested for pickup free items Store not giving it #Swiggy #swiggyinstamart https://t.co/Lepal1Ldgu
1.611235152801456e+18,2023-01-06 05:36:10+00:00,https://twitter.com/vaibhavmehra90/status/1611235152801456129,4,2,159.0,"@Swiggy  so I tried ordering some @officialparleg 
 biscuits and this is how much I was being asked to pay. Do these biscuits have real gold? 😂😂

#swiggyinstamart
#ParleG https://t.co/VcySiAPHrm"
1.6113488303768248e+18,2023-01-06 13:07:53+00:00,https://twitter.com/Amitkolte88/status/1611348830376824833,1,1,39.0,"Swiggy’ed and received in just 8 mins
Ye saal fitness resolution humse na ho paayega 😂 #SwiggyInstamart #swiggyit #swiggywhyyoudothis #swiggy https://t.co/FEaHP22xay"
1.611412901604262e+18,2023-01-06 17:22:29+00:00,https://twitter.com/lakshaybatra/status/1611412901604261889,0,0,36.0,@SwiggyCares @Swiggy has really declined its standards and swift delivery.  Also such high increase in prices of SwiggyOne.  It’s unaffordable now.  Last few days of members now and not renewing it #SwiggyInstamart #swiggy
1.6114392387253985e+18,2023-01-06 19:07:08+00:00,https://twitter.com/rajeevkeserwani/status/1611439238725398528,0,0,23.0,"Hey #SwiggyInstamart
You guys are doing magic.
Super elated with your speed of execution. 

Whoa, check this out! I just received my Swiggy Instamart order in 6 mins 58 secs!🤯 https://t.co/ymfslaSpY2 https://t.co/FMUB8ut04I"
1.6116977091358351e+18,2023-01-07 12:14:12+00:00,https://twitter.com/ChauguleOjas/status/1611697709135835140,0,0,14.0,"@Swiggy @SwiggyCares hi guys,  when are you going to introduce an option to modify orders? Atleast for #SwiggyInstamart ? It's really necessary..."
1.6119962471955497e+18,2023-01-08 08:00:29+00:00,https://twitter.com/rajang88/status/1611996247195549698,0,0,10.0,#swiggyinstamart order placed 2 hours back was being delivered at a time slot assigned getting cancelled when followed up. Is this the experience u are delivering to customers. https://t.co/K8Vpwe44oW
1.6120191212098806e+18,2023-01-08 09:31:23+00:00,https://twitter.com/DkGayithri/status/1612019121209880577,0,0,98.0,"#swiggyinstamart @harshamjty 
I placed order in mysore added correct address  which I used to get my orders normally .but order got mapped to bangalore. Is it a scam to get 100% cancellation money from customers. Best solution provided by the customer service is cancellation."
1.6120619353520456e+18,2023-01-08 12:21:30+00:00,https://twitter.com/EnriqueFanPage1/status/1612061935352045570,0,0,40.0,"@SwiggyInstamart @Swiggy @SwiggyCares 
People see what #swiggyinstamart do with their customer. At first it shows the time of delivery is 13 minutes and after few minutes they increase the time to 14 minutes and this is not the first time they do  lots of time.
Worst service ever https://t.co/Sh3ljbp7YJ"
1.6120623634271685e+18,2023-01-08 12:23:12+00:00,https://twitter.com/EnriqueFanPage1/status/1612062363427168256,0,0,21.0,And again they increase the time to 15 minutes. #swiggyinstamart what you guys are doing. Did you don’t know the value of time??? https://t.co/5CWSHDWVxO
1.6120813577103237e+18,2023-01-08 13:38:41+00:00,https://twitter.com/kanekarpreeti/status/1612081357710323712,0,0,17.0,"@SwiggyInstamart I have been using your services from past some time now. But kind of responses I have been receiving regarding on of the issue, I should say you have lost a customer. Highly disappointed!!

#swiggyinstamart"
1.6121455137968865e+18,2023-01-08 17:53:37+00:00,https://twitter.com/thatsppd/status/1612145513796886529,0,0,41.0,@SwiggyCares update: swiggy wants to cancel the order and wants me to sleep hungry. #swiggy #swiggyinstamart #SwiggyScam https://t.co/Hbavqtf9Yg
1.61214734451832e+18,2023-01-08 18:00:53+00:00,https://twitter.com/thatsppd/status/1612147344518320128,0,0,7.0,@SwiggyCares Still waiting for the reply Nikhil.@SwiggyCares #SwiggyScam #swiggy #swiggyinstamart
1.6123102459714724e+18,2023-01-09 04:48:12+00:00,https://twitter.com/iamutr179/status/1612310245971472384,0,0,8.0,@SwiggyInstamart Arrival at Allahabad soon?
1.6123276062628577e+18,2023-01-09 05:57:11+00:00,https://twitter.com/jayanth717/status/1612327606262857728,1,0,308.0,Hey @Swiggy @SwiggyInstamart Why're you ripping off customers?
1.6123281179888845e+18,2023-01-09 05:59:13+00:00,https://twitter.com/Puushhhhhh/status/1612328117988884480,5,0,147.0,From when did you start delivering these cuties? @SwiggyInstamart https://t.co/mdbBc7T3Vk
1.6123314095276892e+18,2023-01-09 06:12:18+00:00,https://twitter.com/SSinghal205/status/1612331409527689216,0,0,22.0,"@Swiggy @SwiggyInstamart @SwiggyCares 
Can anyone tell me why it automatically changes time in the delivery clock when the order is delayed?"
1.6123344470887834e+18,2023-01-09 06:24:22+00:00,https://twitter.com/RaheemShaikh786/status/1612334447088783360,0,0,32.0,@rajsing84176411 @Swiggy @SwiggyCares @SwiggyInstamart @SwiggyCares sucks big time
1.6123347818907156e+18,2023-01-09 06:25:42+00:00,https://twitter.com/bikash1776/status/1612334781890715650,0,0,91.0,"Very sad with the support I received today from @Swiggy @SwiggyInstamart 
Please train ur support executive how to deal with your customers.
Vaishali Dhiman was the support executive I had to deal with.
@swiggyindia teach her customer experience"
1.6123494182878167e+18,2023-01-09 07:23:51+00:00,https://twitter.com/killer_2708/status/1612349418287816704,0,0,11.0,"@SwiggyCares @SwiggyInstamart  Hello guys, please bring back instamart in Noida, Sector 134 area.  Jaypee Wish Towns. It's been over a month. Fix ur dealership please!!"
1.6123504211794657e+18,2023-01-09 07:27:51+00:00,https://twitter.com/RajivKu27635025/status/1612350421179465728,1,0,34.0,"@SwiggyCares 
@Swiggy 
@SwiggyInstamart 
How can you bust your delivery partner,,,,, please Set example otherwise band-up ,,"
1.6123508344022671e+18,2023-01-09 07:29:29+00:00,https://twitter.com/darvaxX/status/1612350834402267142,2,0,154.0,@SwiggyInstamart Your delivery boy are the hero's who delivers goods in this chilling winter
1.6123602526825472e+18,2023-01-09 08:06:55+00:00,https://twitter.com/SwiggyCares/status/1612360252682547201,0,0,141.0,"@BasantK26861291 @zomato @zomatocare @SwiggyInstamart @SwiggyTech @consumerforum_ Hey Basant, we are sorry to have let you down. Please allow us a few minutes to look into it and assist you. 
^Tas"
1.6123650571864883e+18,2023-01-09 08:26:00+00:00,https://twitter.com/BSNL_ka_Bandhan/status/1612365057186488320,4,3,239.0,"@Verka_Coop @Shailu_Ajm @SwiggyInstamart @rishuraj_chd @ash_niv @Suni_tweet @nagarkoti @thetribunechd @AmarUjalaNews @DainikBhaskar @HinaRohtaki @duggal_saurabh @Swiggy @Nainamishr94 @chandigarh_admn @SwiggyCares @MCChandigarh @SarbjitKaurBJP @DgpChdPolice @ChandigarhCmc @SwachhChd @ssptfcchd @ChdCyberCell @timesofindia @ajaysuraTOI @idesibanda @CsPunjab @PMOIndia @shalini8282 @amitsharma_17 @SandeepRanaChd @baldevksharma @jagtarbhullar @jschhibber No action by @Verka_Coop &amp; @SwiggyInstamart.
Both loot Chandigarh citizens by charging price above MRP.
@chandigarh_admn is sleeping tight.
@DgpChdPolice pl take strict action on above complaint.
@harshamjty @dale_vaz
Milk Bill also attached where Swiggy charged an extra amount. https://t.co/bD8BZxk5rj"
1.6123701331415532e+18,2023-01-09 08:46:10+00:00,https://twitter.com/dontbeaadi/status/1612370133141553153,0,0,137.0,@SwiggyInstamart can u deliver heater
1.612371844199481e+18,2023-01-09 08:52:58+00:00,https://twitter.com/nonvegpoint/status/1612371844199481345,0,0,101.0,@SwiggyInstamart Blanket even more closer.
1.6123796885630157e+18,2023-01-09 09:24:08+00:00,https://twitter.com/themadrao/status/1612379688563015681,1,0,26.0,@dippa_dosa @SwiggyInstamart Both versions exist in the vendors' world.
1.6123847793197998e+18,2023-01-09 09:44:22+00:00,https://twitter.com/Tej91457935/status/1612384779319799808,0,0,10.0,@Swiggy @SwiggyCares @swiggydesign @SwiggyInstamart @SwiggyTech @WeAreSwiggy @ndtv @ABPNews @BBCNews @JaiMaharashtraN Swiggy is doing cheating with customers. First they take order and than after one hour they cancel your order.don't order for kids &amp; guests.
1.6123991166714143e+18,2023-01-09 10:41:20+00:00,https://twitter.com/Jaskirat7590/status/1612399116671414275,0,0,35.0,@SwiggyCares @SwiggyInstamart  ordered rajma chhitra which were supposed to be in little whitish in color instead received black rajma and chat support not helping at all attaching image and order number : #132226847164399 kindly provide replacement or refund https://t.co/15zcGE6eS5
1.6124361816310129e+18,2023-01-09 13:08:37+00:00,https://twitter.com/raaviidecent/status/1612436181631012864,0,0,12.0,"@Swiggy @SwiggyCares @SwiggyInstamart 
Today i ordered Pizza however it was not good and its cold, very bad Pizaa i received ever and I reports the issue on Help however no response from Auto Help"
1.612444247302746e+18,2023-01-09 13:40:40+00:00,https://twitter.com/002shank/status/1612444247302746115,0,0,32.0,"@Swiggy @SwiggyCares promised 20-30 mins deliyvia insta Mart. Reality, take more than 45 mins to one hour for every single order. What a scam you guys are. #pathetic #swiggyinstamart #swiggy #CustomerService https://t.co/IWyDnIUFlw"
1.6124490736044603e+18,2023-01-09 13:59:51+00:00,https://twitter.com/Shan_Martin12/status/1612449073604460546,0,0,8.0,@SureshVijkumar @SwiggyInstamart Bachelor life bro 😕
1.6124558517046026e+18,2023-01-09 14:26:47+00:00,https://twitter.com/Kaatru_/status/1612455851704602624,0,0,36.0,"@SwiggyCares why don't you hire a person who can read and write Tamil as your copywriter. If you think AI/ML should do the job, this is what all you can get
#swiggy #swiggyinstamart https://t.co/PVKWEbg9q5"
1.6124661186561352e+18,2023-01-09 15:07:35+00:00,https://twitter.com/SufiyanaSoul/status/1612466118656135169,0,0,405.0,According to @TATASampann and @SwiggyInstamart @SwiggyCares this is WHOLE masoor dal 😡 https://t.co/f4ayyDHFIR
1.6124716733323223e+18,2023-01-09 15:29:39+00:00,https://twitter.com/Surya50424298/status/1612471673332322304,0,0,104.0,"@SwiggyCares @Swiggy @SwiggyInstamart
I ordered today my groceriers. From instamart but their delivery boy not pickin calls so i contacted support through chat and they were unable to contact delivery boy. And after 6hours they are not refunding my money after cancelling please https://t.co/1PuT4gz7aB"
1.6124800303697797e+18,2023-01-09 16:02:52+00:00,https://twitter.com/baby_sood720/status/1612480030369779717,0,0,10.0,"@SwiggyInstamart your delivery partners are incorrigible. Without delivering orders, it is shown as delivered. Keep up the brilliant work of undelivered orders"
1.612481787623805e+18,2023-01-09 16:09:51+00:00,https://twitter.com/Joseph54317790/status/1612481787623804928,0,0,4.0,"@SwiggyInstamart @SwiggyCares  have not heard anything related to the query i raised on the order which was delivered with missing item on order# ending with 26460
This is becoming a routine &amp; there seem to be no fix the issue reported, not sure what sort of feedback was shared😡"
1.6124839029077445e+18,2023-01-09 16:18:15+00:00,https://twitter.com/Naveengauthier/status/1612483902907744256,0,0,187.0,"I ordered 2× popaya. I got bad popaya from my order.
The @SwiggyInstamart was replyed like when I complaint about this issue. Don't order from @SwiggyInstamart they don't respect customers. https://t.co/xMzurVpmeS"
1.612486594673664e+18,2023-01-09 16:28:57+00:00,https://twitter.com/EASFCMOBIL/status/1612486594673664000,0,0,29.0,@Naveengauthier @SwiggyInstamart Swiggy chor hai never order anything from this chor swiggy company
1.6124963587658875e+18,2023-01-09 17:07:45+00:00,https://twitter.com/MDABDUL80452786/status/1612496358765887488,0,0,46.0,@SwiggyCares @SwiggyInstamart @Swiggy  This is the way instamart fools us. One is expired item and the other is cost less. This is the stupidity we believe in swiggy. https://t.co/exXJFoRYUY
1.6125040324506132e+18,2023-01-09 17:38:14+00:00,https://twitter.com/thebestisyet2c/status/1612504032450613248,0,0,19.0,"@SwiggyInstamart BTW, Do you deliver tinde in Bangalore? I am unable to find here. Can you help?"
1.6125100391049462e+18,2023-01-09 18:02:06+00:00,https://twitter.com/ritam_de_scribe/status/1612510039104946176,0,0,70.0,"@AnonnaDutt Order on @Swiggy @SwiggyInstamart  Pretty fast they are, atleast in Calcutta. And get well soon!"
1.6125166197078876e+18,2023-01-09 18:28:15+00:00,https://twitter.com/sukhi505/status/1612516619707887616,0,0,26.0,Swiggy is very poor and uneducated and illiterate and unprofessional and unorganised company in the world @Swiggy @SwiggyCares @PortSwigger @swiggydesign @WeAreSwiggy @Swiggy @SwiggyInstamart @SwiggyTech @SwiggyDEHyd
1.6125203455249285e+18,2023-01-09 18:43:04+00:00,https://twitter.com/Narasim1Mulpuri/status/1612520345524928512,0,0,35.0,Heyy swiggy @Swiggy  iam feeling hungry unable to use Amazon pay later option on swiggy for last 3 days onwards  iam using it from long time onwards but now iam missing that option #swiggyinstamart https://t.co/kE3cP6QtpN
1.6125298755036774e+18,2023-01-09 19:20:56+00:00,https://twitter.com/SwiggyCares/status/1612529875503677440,0,0,29.0,"@SufiyanaSoul @bavlichhori @TATASampann @SwiggyInstamart We get your point and have delivered the item that was ordered. However, if you are unhappy with the same we will have your feedback passed on to the team to try and ensure that instances of this sort can be averted."
1.6127098284048712e+18,2023-01-10 07:16:00+00:00,https://twitter.com/hoovufresh/status/1612709828404871168,19,4,2537.0,"We are LIVE on Swiggy Instamart!
Have you checked it ?
Currently available in- Bangalore, Hyderabad 

@SwiggyInstamart 
#hoovu #hoovufresh #swiggy #swiggyinstamart #b2b #homedelivery #flowersonline #farmfresh #farmfreshflowers #bangalore #hyderabad https://t.co/ttjxifCRff"
1.6128568909581883e+18,2023-01-10 17:00:22+00:00,https://twitter.com/Hakim99999999/status/1612856890958188545,0,0,19.0,@SwiggyCares have not received any update on my complaint. Been waiting since twenty minutes?#Swiggy #SwiggyInstamart
1.612859065465729e+18,2023-01-10 17:09:01+00:00,https://twitter.com/Hakim99999999/status/1612859065465729027,0,0,6.0,@SwiggyCares @Swiggy I need resolution immediately #Swiggy #SwiggyInstamart
1.6130331414171607e+18,2023-01-11 04:40:44+00:00,https://twitter.com/abhi_m8/status/1613033141417160705,0,0,190.0,"Hey @SwiggyCares or @Swiggy Someone ordered from my mail account on 09/01/2023 night from Hyderabad. I haven't been using any food delivery apps lately. Could you please solve this problem.. My mail id: abhirammachamalla1289@gmail.Com
#swiggycustomercare #swiggy
#swiggyinstamart https://t.co/dql3uXb7MK"
1.613096638599549e+18,2023-01-11 08:53:03+00:00,https://twitter.com/BikiNath19/status/1613096638599548928,0,0,78.0,"Swiggy adopted traditional way to connect consumers for grocery delivery.

#swiggyinstamart #swiggy #funniesttweets https://t.co/StvvQbaMXt"
1.6131619309063045e+18,2023-01-11 13:12:30+00:00,https://twitter.com/nonaberry9529/status/1613161930906304514,0,0,68.0,"The slogan/brand tagline   itself enough to choose @Swiggy over @zomato 
#swiggy #swiggyinstamart #Foodie #lohari"
1.6131652385554104e+18,2023-01-11 13:25:38+00:00,https://twitter.com/its_amirhasan/status/1613165238555410432,1,0,185.0,Using @SwiggyInstamart services for groceries since a long time. They were actually good in providing better packaging before but now It turns into worse. Stuffs are forcely packed in this packaging which literally struggle to be fresh &amp; good in condition. #swiggyinstamart https://t.co/t7EcDFYSU8
1.6134783862483436e+18,2023-01-12 10:09:58+00:00,https://twitter.com/marcianrodrigue/status/1613478386248343552,1,0,97.0,@SwiggyCares Why show 499  for 3 months as renewal &amp; change it to 499 for 1 month while renewing #swiggy #SwiggyInstamart https://t.co/uW6h57nnIU
1.6134886718393797e+18,2023-01-12 10:50:51+00:00,https://twitter.com/sirishsamuel/status/1613488671839379457,0,0,123.0,"Consuming a product that you provide is based on trust. Please check the expiry dates on the products ordered from #SwiggyInstamart. Apparently, they have little to less remorse when you report it as well.  Very pathetic customer service @Swiggy @SwiggyCares @SwiggyInstamart https://t.co/GCBIx2EAmw"
1.6135245554103132e+18,2023-01-12 13:13:26+00:00,https://twitter.com/perfectvaibhav/status/1613524555410313216,1,1,138.0,@Swiggy one membership a big scam. All other discounts disappear from subscriber account. Moreover the distance of the restaurants increase automatically so as to apply extra distance fees. #scammer @BandBajaateRaho #Zomato #SwiggyInstamart @SwiggyCares
1.6135270738340332e+18,2023-01-12 13:23:26+00:00,https://twitter.com/WickedGud/status/1613527073834033152,0,0,26.0,"@SwiggyInstamart is so quick that I could think about eating hot noodles and my wallet and Swiggy would do the rest.  
#swiggy #SwiggyInstamart #WickedGud #ThrowbackThursday #Trending"
1.6137938235824865e+18,2023-01-13 07:03:25+00:00,https://twitter.com/AMahalingu/status/1613793823582486529,1,0,165.0,"@Swiggy Ordered pumpkin from @SwiggyInstamart out of 2, one is super small and when reached support, they said claim can't be validated.Why haven't you mentioned the weight on the actual product when you claim each would be 500-600gm?How pathetic! Is this a scam?#SwiggyInstamart https://t.co/5R72RCZePZ"
1.6139301094462587e+18,2023-01-13 16:04:58+00:00,https://twitter.com/vinaykadalagi/status/1613930109446258690,0,0,28.0,"@SwiggyCares @Swiggy just today faced lot of issues with your delivery
Afternoon 2 delivery guys cancelled to pick and now no delivery partner is assigned even after half an hour. This is what we get for buying Swiggy One. #swiggy #swiggyinstamart"
1.6139519501518766e+18,2023-01-13 17:31:45+00:00,https://twitter.com/NikhilP88147903/status/1613951950151876608,0,0,90.0,"@harshamjty @Swiggy @SwiggyInstamart 
Dear CEO of Swiggy,
I think your employee has been cheating on you customers kindly look into this,when asked for full order only a lighter received and later after complaining it was said its not available.
#swiggyinstamart #unprofessional https://t.co/aMCOkLRMqt"
1.6139522827308524e+18,2023-01-13 17:33:04+00:00,https://twitter.com/MichaelBarathN/status/1613952282730852353,0,0,103.0,"@SwiggyCares hello! Why do you get money in advance when you fail to assign a delivery parter? #cheating

#swiggyinstamart #swiggygenie 

Am going to file a complaint on this and take it legal!"
1.6139724059402895e+18,2023-01-13 18:53:02+00:00,https://twitter.com/SMRCRICKET63/status/1613972405940289537,0,0,78.0,"Seriously one of the worst food app i experienced in last one year... 
Late food delivery 
Unprofessional staffs 
 After ordering i waited aprox 2 hr but still food preparing nd now executive wanted me to cancel order... 😞 at 12:21am some kind of joke..
#swiggy #swiggyinstamart https://t.co/DUhqrfBbmS"
1.6140231858335498e+18,2023-01-13 22:14:49+00:00,https://twitter.com/NKAvansta/status/1614023185833549824,0,0,83.0,#SwiggyInstamart ... Very sloppy ap and a fraudulent organisation. The app does not take the right address and Swiggy cancels the order and does not refund...what a sloppy organization
1.614223425999872e+18,2023-01-14 11:30:30+00:00,https://twitter.com/BankofIndia_IN/status/1614223425999872002,18,6,2371.0,"Swiggy Offers on your MasterCard Debit Card
Offer details:
Swiggy Instamart
20% off up to INR 120 on minimum order value of Rs 299
Offer would apply twice per user per month
Offer Validity:
Till 31st January 2022
#AmritMahotsav #SwiggyInstamart #BankofIndia https://t.co/0ZAlmKgkcs"
1.61427445083238e+18,2023-01-14 14:53:15+00:00,https://twitter.com/dushyant_lodaya/status/1614274450832379906,0,0,124.0,"@Swiggy is offering #SwiggyOne membership at 899 rs for only 3 months. 

Forget about price variation. Their subscription has many terms and condition. SwiggyOne plan has no value for money. 

#SwiggyOne #Swiggy #SwiggyInstamart
@SwiggyCares"
1.614286333211562e+18,2023-01-14 15:40:28+00:00,https://twitter.com/dushyant_lodaya/status/1614286333211561984,0,0,53.0,"@SwiggyInstamart minimum order value for free delivery for
#SwiggyOne subscription is noe 199/- . Earlier minimum order value was only 99/- rs only. 

Any justification?

#Swiggy #SwiggyInstamart
@SwiggyCares
@SwiggyInstamart"
1.6143053742445937e+18,2023-01-14 16:56:08+00:00,https://twitter.com/rasjaa/status/1614305374244593664,0,0,56.0,"#swiggyinstamart 
Found a bug, i am not able to place an order. Stuck in a loop of adding address. https://t.co/fGBcUQJygP"
1.6145078585693553e+18,2023-01-15 06:20:44+00:00,https://twitter.com/abheekmukho/status/1614507858569355265,3,2,3273.0,"#swiggyinstamart #swiggy I was charged Rs31 extra on a product for no reason which was refunded by CSupport, without any justification. Luckily I caught this scam red handed today. I don't know for how long the company has been scamming people like this. https://t.co/WKEKawNUUp"
1.6145188181430886e+18,2023-01-15 07:04:17+00:00,https://twitter.com/perfectvaibhav/status/1614518818143088640,1,2,97.0,@SwiggyCares Wonder why same restaurant distance also increases once you take swiggy one membership. Just to add extra delivery fees. Your app is just a cheat platform. Big promises and petty business tactics. @Swiggy @BandBajaateRaho @zomato #swiggyinstamart
1.6145925176302182e+18,2023-01-15 11:57:08+00:00,https://twitter.com/ShambhuSahu/status/1614592517630218240,0,0,193.0,"Dear @Swiggy
Pls note I reject your refund of Rs 28 for sending me defective items which I wanted to gift someone. As mentioned in chats and email, I expect a better service as paid member. Your habit of offering pittance as a resolution is pathetic. @zomato
 #swiggyinstamart https://t.co/RGxG0Obk0Q"
1.614651136786694e+18,2023-01-15 15:50:04+00:00,https://twitter.com/Mansi18_07/status/1614651136786694144,0,0,96.0,"Oh, stop it, you 🙈😝🤣 #swiggy #SwiggyInstamart @Swiggy @SwiggyCares @SwiggyInstamart @swiggydesign https://t.co/3xnmxvkGxt"
1.614721202144301e+18,2023-01-15 20:28:29+00:00,https://twitter.com/AKMarTech1/status/1614721202144301057,2,1,39.0,@SwiggyCares @Swiggy @SwiggyInstamart Do you provide insurance cover to your delivery boys? #SwiggyInstamart #insurance
1.614833005960532e+18,2023-01-16 03:52:45+00:00,https://twitter.com/notyouravglolai/status/1614833005960531969,2,0,227.0,"someone somewhere is having a good laugh 🧅🤣

#swiggyinstamart https://t.co/HxfnjKx0fi"
1.6148987712211722e+18,2023-01-16 08:14:05+00:00,https://twitter.com/PradipGSonawane/status/1614898771221172224,0,0,91.0,"Who is responsible for his death @peta ?

#swiggy #SwiggyInstamart"
